Word	FREQ
textx 2
thmodulesmodulefirstm 2
thmodulesmodulenextm 2
thmodulesth32cssnapmodul 2
threadentry32 2
threadex 2
threadfuncpvoid 2
threadpriorityabovenorm 2
threadpriorityhighest 2
threadpriorityidl 2
threadprioritytimecrit 2
timelimit 2
tlhelp32h 2
tlsgetvalu 2
tlssetvalu 2
tmpfile 2
tmpnam 2
toolhelp32readprocessmemorydwprocessid 2
totalkerneltim 2
totalpagefaultcount 2
totalprocess 2
totalterminatedprocess 2
toxascari 2
tp 2
trematoda 2
trichinella 2
trombidiform 2
trypanosoma 2
ttoipszcmdlin 2
turbellaria 2
uirestrictionsclass 2
ulong 2
unexpect 2
unicodeверсия 2
use 2
useri64u 2
userобъектам 2
userобъекты 2
valist 2
vastat 2
vermiculari 2
verminorvers 2
verntserv 2
verntworkst 2
verplatformwin32nt 2
verproducttyp 2
versuitenam 2
vi 2
viridi 2
vivax 2
volvox 2
wasctim 2
wchar 2
wcscpi 2
wcsфункций 2
wenviron 2
while 2
windowsh 2
windowsприложений 2
windowsфункцией 2
windowsфункциями 2
winexec 2
winmaincrtstartup 2
winmajor 2
winminor 2
wmaincrtstartup 2
wproducttyp 2
wreserv 2
wservicepackmajor 2
wservicepackminor 2
wsuitemask 2
wwinmaincrtstartup 2
xerox 2
xix 2
y 2
yes 2
абб 2
абсолютная 2
абстрагирования 2
авто 2
автомати 2
автоматичес 2
автоматическому 2
автотрофы 2
ад 2
аденофореи 2
адолескариев 2
адресов 2
аккомодация 2
активации 2
активизируете 2
активностью 2
алфавитном 2
алфавитноцифровых 2
алфавитов 2
альтернативы 2
амбарных 2
амебоидного 2
амебоидное 2
амебоидный 2
америке 2
аммиак 2
амфибий 2
ан 2
анабиоза 2
анализирует 2
аналогичен 2
аналогичный 2
аналогичным 2
антенна 2
антеннул 2
антеннула 2
анус 2
аорты 2
аппа 2
апплет 2
ареала 2
артерии 2
асимметрично 2
асимметричную 2
асинхронная 2
аска 2
аскаридами 2
аскон 2
атоллы 2
аурелии 2
афеленхиды 2
бадяги 2
базальной 2
байкал 2
бакте 2
банкрофта 2
барьерные 2
бе 2
безъядерные 2
безымянный 2
бей 2
белого 2
бентоса 2
бентосный 2
береговые 2
берет 2
бесконечной 2
беспо 2
беспокоиться 2
бесхоботные 2
биб 2
библио 2
библиотек 2
библиотечную 2
библиотечным 2
биогумус 2
биологи 2
биологически 2
биосфере 2
биотические 2
биоценозов 2
битиния 2
битовый 2
бластодерма 2
бластостиль 2
бластулы 2
близкие 2
близок 2
блоках 2
блокировки 2
блокируют 2
бобовые 2
богатая 2
богатой 2
богаты 2
богатые 2
боковыми 2
болеет 2
болеют 2
болотах 2
болыпин 2
больной 2
большин 2
большом 2
бородавках 2
бороздки 2
бороться 2
ботка 2
ботриями 2
ботчика 2
бродяжка 2
бронхах 2
брюхо 2
брюхоногий 2
бу 2
будущее 2
буквой 2
бурый 2
буфере 2
быстрые 2
бытия 2
бычий 2
бычьего 2
бьют 2
важен 2
важна 2
важнейшей 2
важной 2
важный 2
вакуолей 2
вакуолях 2
валиках 2
ванных 2
варьирует 2
вательный 2
ваться 2
вашему 2
вашим 2
вающая 2
вая 2
введенная 2
введенный 2
введены 2
ввела 2
вводим 2
вегетативный 2
ведутся 2
велик 2
велика 2
велико 2
вен 2
венные 2
венных 2
венозная 2
вентральной 2
верблюдов 2
вероятна 2
верхнего 2
верхних 2
верхность 2
ветвистоусые 2
ветвистоусых 2
ветвится 2
ветвь 2
ветвящихся 2
веществом 2
взаи 2
вздутие 2
взрослая 2
взрослыми 2
видимому 2
видоизменяются 2
видом 2
вижных 2
вилочкой 2
виноградная 2
виноградной 2
висцеральный 2
вит 2
вители 2
вкладке 2
включаем 2
включенные 2
включено 2
влажных 2
влиянию 2
внешние 2
внешних 2
внизу 2
внимания 2
внука 2
внутренними 2
внутриклеточный 2
вогрудь 2
водоворот 2
водорослей 2
водорослями 2
возбудителей 2
возбудитель 2
возбудителями 2
возвращаемых 2
возвращенный 2
воздействие 2
воздействий 2
воздух 2
возник 2
возникающих 2
возникли 2
возникло 2
возникнет 2
возникновении 2
возникновению 2
возобновить 2
возобновления 2
возобновляем 2
волокнистая 2
волосатый 2
вонзаются 2
вооб 2
воору 2
вооружен 2
вооружена 2
вооруженного 2
вооруженных 2
вооружено 2
вопрос 2
вопроса 2
воронками 2
воронкой 2
воротничковых 2
ворсинки 2
вос 2
восемью 2
восста 2
вотного 2
вотные 2
вошь 2
впадающие 2
впячивания 2
врага 2
врагами 2
враги 2
врагов 2
вращает 2
вращаются 2
вращением 2
вредителями 2
вреждают 2
всасыва 2
вскрытой 2
встре 2
встретить 2
встроенную 2
встроить 2
вто 2
вторичная 2
вторичноводных 2
вторую 2
вторые 2
входа 2
вши 2
выберите 2
выбираем 2
выводим 2
выводковой 2
выглядеть 2
выглядят 2
выдаст 2
выделе 2
выделений 2
выделенная 2
выделенную 2
выделив 2
выделит 2
выделяемое 2
выделяемые 2
выделяемых 2
выделяющие 2
вызванных 2
вызо 2
вызову 2
вызываемая 2
вызывайте 2
вызываются 2
вызывающем 2
вый 2
выйдет 2
выйдя 2
выйти 2
вылупляются 2
вымерших 2
выносящие 2
выпадает 2
выполне 2
выполнен 2
выполнив 2
выполняем 2
выполняемый 2
выполняемым 2
выполняющая 2
выра 2
вырабатывающими 2
выражена 2
выражено 2
выращивания 2
выростами 2
высвободить 2
высвобождается 2
высвобождаются 2
высотой 2
выстлано 2
выступают 2
высший 2
вытянуто 2
выходной 2
вязкой 2
галловые 2
галловым 2
ганглием 2
ганглия 2
ганглиями 2
ганизм 2
гарантированно 2
гарантирует 2
гарантирующий 2
гастральную 2
гаструла 2
гаструлы 2
гаются 2
гда 2
ге 2
гель 2
гельминты 2
гемо 2
гемоцианин 2
генеративные 2
геогельминтам 2
географическое 2
гер 2
гермафро 2
гермафродит 2
гермафродитизм 2
гетеро 2
гетеротрофным 2
гетеротрофы 2
гибают 2
гидра 2
гидрант 2
гидрантов 2
гидролизу 2
гим 2
глав 2
гладкие 2
гладких 2
глазами 2
глазками 2
глобальное 2
глобальной 2
глобальную 2
глот 2
глоточное 2
глохидиев 2
глубине 2
глубину 2
глубоководный 2
гнили 2
гниющими 2
говорили 2
головке 2
головок 2
гом 2
гомономная 2
гонят 2
гортань 2
горячих 2
готовим 2
готовимся 2
грамме 2
границу 2
графический 2
гребешков 2
гребневик 2
гребневиков 2
гриб 2
грибами 2
грибов 2
гринвичу 2
гру 2
грудном 2
группами 2
гры 2
грызущий 2
гу 2
губа 2
давления 2
дали 2
дальнейшее 2
дальнейших 2
дальше 2
дание 2
данному 2
даря 2
дафнии 2
двигаться 2
движе 2
движении 2
движению 2
движениям 2
двойной 2
двустворчатую 2
двустороннесимметричное 2
двустороннесимметричные 2
двустороннюю 2
двусторонняя 2
двуустки 2
двухбайтовом 2
двухбайтовые 2
двуядерным 2
дейст 2
действии 2
действий 2
действительный 2
дейтомерит 2
дела 2
делен 2
делении 2
деляется 2
денника 2
день 2
держании 2
держимое 2
дескриптор 2
деструктора 2
деструкторами 2
деструкторы 2
дефинитивные 2
деятель 2
деятельности 2
диакритическими 2
диаметром 2
диапауза 2
дигенетические 2
дий 2
