Word	FREQ
третьей 3
третьем 3
третьи 3
трихинелла 3
тропиках 3
туда 3
Тут 3
тяж 3
тяжами 3
тяжелых 3
убрать 3
уведомление 3
увеличивается 3
увеличиваются 3
увидит 3
уда 3
удалять 3
уж 3
узлов 3
узлом 3
укажите 3
указанного 3
указано 3
указывают 3
улитка 3
уменьшить 3
ундулирующей 3
уникальный 3
уничтожаются 3
управ 3
управляющих 3
условиям 3
успешном 3
уста 3
устанавливаем 3
устанавливается 3
установ 3
устойчивы 3
устройства 3
утверждается 3
утолщается 3
уточки 3
участка 3
учетную 3
Учтите 3
фазы 3
фай 3
файлами 3
факторов 3
фораминифер 3
формами 3
фотосинтеза 3
Функ 3
х 3
ха 3
характеризуется 3
хватает 3
хвостовой 3
хвостовым 3
Хелицеровые 3
хитиновые 3
хитиновым 3
хищников 3
хищнический 3
Хозяин 3
хозяйства 3
хозяйственное 3
хотели 3
хотим 3
хранятся 3
хуже 3
ц 3
целей 3
целиком 3
цело 3
целоме 3
целый 3
цель 3
центральная 3
цепней 3
церкариев 3
цессорного 3
цессы 3
цеце 3
ций 3
Цикл 3
циклом 3
циклопы 3
циклы 3
цирует 3
цистах 3
цисте 3
цистицерк 3
Цисты 3
цитоплазма 3
цитоплазматической 3
ча 3
Чаще 3
чающихся 3
чения 3
ЧЕРВЕЙ 3
червеобразное 3
червям 3
червях 3
черт 3
черты 3
чески 3
ческие 3
ческого 3
чесноке 3
четвертого 3
чинка 3
чинок 3
чис 3
числами 3
численность 3
Число 3
членике 3
членисто 3
чувствительны 3
чувствующие 3
Ш 3
шанса 3
шего 3
ши 3
шипиками 3
широких 3
широкосимвольной 3
широкосимвольную 3
щаются 3
щелевидные 3
щем 3
ществ 3
щими 3
щит 3
щитом 3
эволюционном 3
Эволюция 3
эк 3
экологи 3
экосистем 3
экто 3
эктодер 3
эктодерма 3
эктодермального 3
эктодермы 3
эктопаразитами 3
эктопаразиты 3
эктоплазмой 3
Эндозообионты 3
эндопаразитами 3
эндопаразитических 3
эндоплаз 3
энергии 3
энтодермального 3
энхитреид 3
этапе 3
Эту 3
эукариот 3
эхинококк 3
Эхинококк 3
Южной 3
юй 3
явные 3
яд 3
ядерный 3
ядом 3
Ядро 3
ядру 3
языки 3
языков 3
яичника 3
яйцевого 3
яйцеклетки 3
ярлык 3
ясно 3
_ 2
_doserrno 2
_environ 2
_getptd 2
_M_PPC 2
_osver 2
_pExitContext 2
_pFrameInfoChain 2
_pUnwindContext 2
_strerror 2
_tcschr 2
_tcscpy 2
_tcsrchr 2
_tid 2
_tiddata 2
_ttoi 2
_wasctime 2
_wenviron 2
_winmajor 2
_winminor 2
01 2
05 2
07 2
0x00000002 2
0xF0000000 2
0xF0000020 2
0xF0000030 2
1000 2
1111 2
114 2
115 2
116 2
117 2
119 2
121 2
123 2
124 2
125 2
126 2
127 2
129 2
130 2
131 2
132 2
133 2
134 2
135 2
136 2
137 2
138 2
139 2
140 2
141 2
142 2
143 2
144 2
145 2
146 2
147 2
148 2
149 2
151 2
152 2
153 2
154 2
155 2
157 2
158 2
159 2
160 2
1601 2
161 2
162 2
163 2
164 2
165 2
166 2
167 2
169 2
171 2
172 2
173 2
174 2
175 2
176 2
177 2
178 2
179 2
2031 2
250 2
256 2
300 2
536 2
8u 2
ABC 2
Acanthocephala 2
Acariformes 2
access 2
active 2
Administrator 2
Advanced 2
AllocationBase 2
Annelida 2
Anopheles 2
Anthozoa 2
Aphelenchoides 2
Apple 2
Applications 2
Arachnida 2
Aranei 2
araneoides 2
Araneus 2
Arenicola 2
argc 2
arglist 2
argv 2
Arthropoda 2
As 2
Ascaridae 2
Ascaris 2
asctime 2
Autoexec 2
avenae 2
Background 2
Base 2
BaseAddr 2
bat 2
be 2
Bivalvia 2
bManualReset 2
Boophilus 2
Branchiata 2
Branchiopoda 2
brucei 2
calcaratus 2
Calculator 2
camtschatica 2
cancroides 2
cbJobObjectInformationLength 2
cbReserved2 2
cch1 2
cch2 2
cchPath 2
cchString 2
cchValue 2
Cephalopoda 2
character 2
CharLower 2
Check 2
Chelicerata 2
Chelifer 2
chVERIFY 2
Cl 2
Coccidia 2
Coelenterata 2
Coleoidea 2
coli 2
ComboBox_ResetContent 2
ComDlg32 2
Command 2
contains 2
CONTEXT_SEGMENTS 2
count 2
counters 2
CREATE_BREAKAWAY_FROM_JOB 2
CREATE_DEFAULT_ERROR_MODE 2
CREATE_NEW_CONSOLE 2
CREATE_SEPARATE_WOW_VDM 2
CREATE_SHARED_WOW_VDM 2
CreateIcon 2
CreateWindow 2
Crustacea 2
Ctenophora 2
CurrentControlSet 2
CW_USEDEFAULT 2
cy 2
da 2
Dactylogyrus 2
dderror 2
DEBUG_PROCESS 2
Decapoda 2
destructor 2
DETACHED_PROCESS 2
DialogBox 2
Dicrocoelium 2
Dictyocaulus 2
Diphyllobothrium 2
Diplozoon 2
dipsaci 2
DisablePriorityBoost 2
Ditylenchus 2
Dlg_ApplyLimits 2
Dlg_OnSize 2
Dlg_OnTimer 2
Dlg_PopulateModuleList 2
DrawMenuBar 2
dwBuildNumber 2
dwConditionMask 2
dwErrorCode 2
dwExStyle 2
dwMask 2
dwOptions 2
dwResult 2
dwStartTime 2
dwStyle 2
dwTypeBitMask 2
Eax 2
Ebx 2
Ecx 2
Edx 2
elif 2
EnableMenuItem 2
ENOMEM 2
Enterobius 2
envp 2
equi 2
err 2
ERROR_ACCESS_DENIED 2
ERROR_CALL_NOT_IMPLEMENTED 2
ERROR_INVALID_FUNCTION 2
ERROR_PATH_NOT_FOUND 2
ERROR_TOO_MANY_OPEN_FILES 2
Esc 2
Esp 2
exceeded 2
ExpandEnvironmentStrings 2
extern 2
F 2
Fasciola 2
fdwPriority 2
fdwStyle 2
Felis 2
fFailure 2
Fir 2
found 2
FreeEnvironmentStrings 2
fSuspend 2
fuErrorMode 2
g_hwnd 2
Galeodes 2
Gastropoda 2
GetCommandLine 2
GetCurrentThreadId 2
GetEnvironmentStrings 2
GetLast 2
GetMenu 2
GetModuleFileName 2
GetProcessIoCounters 2
GetThreadLocale 2
GetThreadPriority 2
GetTickCount 2
gmtime 2
goto 2
GrantUserHandleAccess 2
H 2
Haemosporina 2
HEAPENTRY32 2
HeapFree 2
HEAPLIST32 2
Heliozoa 2
hepatica 2
Heterodera 2
hFileMapping 2
HI 2
HICON 2
highest 2
hinst 2
hInstance 2
Hirudinea 2
HKEY_LOCAL_MACHINE 2
HLOCAL 2
hMenu 2
HMENU 2
hMutexProcessA 2
Home 2
HowManyBlocksInHeap 2
hr 2
hSourceHandle 2
hSourceProcessHandle 2
hTargetProcessHandle 2
hWndParent 2
Hydrozoa 2
IDC_ALWAYSONTOP 2
IDC_PRESERVEJOBTIMEWHENAPPLYINGLIMITS 2
IDC_PRIORITYCLASS 2
IDC_SCHEDULINGCLASS 2
III 2
IM 2
Inherit 2
interface 2
InvalidateRect 2
IP 2
IsAHeap 2
IX 2
Ixodes 2
JOB_OBJECT_BREAKAWAY_OK 2
JOB_OBJECT_LIMIT_ 2
JOB_OBJECT_LIMIT_AFFINITY 2
JOB_OBJECT_LIMIT_DIE_ON_UNHANDLED_EXCEPTION 2
JOB_OBJECT_LIMIT_JOB_MEMORY 2
JOB_OBJECT_MSG_ACTIVE_ 2
JOB_OBJECT_MSG_END_OF_JOB_TIME 2
JOB_OBJECT_POST_AT_END_OF_JOB 2
JOB_OBJECT_TERMINATE_AT_END_OF_JOB 2
JOB_OBJECT_UILIMIT_DESKTOP 2
JOB_OBJECT_UILIMIT_DISPLAYSETTINGS 2
JOB_OBJECT_UILIMIT_GLOBALATOMS 2
JOB_OBJECT_UILIMIT_NONE 2
JOB_OBJECT_UILIMIT_READCLIPBOARD 2
JOB_OBJECT_UILIMIT_SYSTEMPARAMETERS 2
JOB_OBJECT_UILIMIT_WRITECLIPBOARD 2
JobNotify 2
JOBOBJECT_ASSOCIATE_COMPLETION_PORT 2
JOBOBJECT_BASIC_ 2
JOBOBJECT_SECURITY_LIMIT_INFORMATION 2
JobObjectBasicAndIoAccountingInformation 2
JobObjectBasicLimitInformation 2
JobObjectBasicProcessIdList 2
JobObjectEndOfJobTimeInformation 2
JobObjectInformationClass 2
JobToken 2
Kernel 2
KEY_QUERY_VALUE 2
Kinetoplastida 2
Latrodectus 2
latum 2
Limits 2
lInitialCount 2
Link 2
ListBox_GetText 2
lMaximumCount 2
LoadIcon 2
LocalFree 2
LocalLock 2
LocalObj 2
lopoda 2
lowest 2
lpReserved 2
lpReserved2 2
lstrcat 2
lstrlen 2
lumbricoides 2
Lycosa 2
magna 2
mainCRTStartup 2
Mastigophora 2
MATION 2
Maxil 2
MaximumWorking 2
MaximumWorkingSetSize 2
MEMORY_LIMIT 2
MF_BYCOMMAND 2
mi 2
MinimumWorkingSetSize 2
modBaseSize 2
Module 2
Mollusca 2
Monogenea 2
MSVCRt 2
